1, 2077, m, 3025, f, 4172, m, 2002, f, 2077 2052 2047 2045 2005 2002 4172 2139 3025 , m2077 f2052 m2047 (m2045) f2005 f2002 (m4172) f2139 f3025 , MFFDDHDD, 2077 3025, 2002 4172, G1, 2, G-2, 0, 6, 2
919, 2372, m, 2502, f, 2527, m, 2530, f, 2372 2360 2530 2527 2526 6117 2605 2499 2497 2502 , m2372 f2360 (f2530) m2527 f2526 (f6117) f2605 f2499 f2497 f2502 , MMHMMDDDD, 2372 2502, 2527 2530, G2, 0, G-2, 2, 3, 6
920, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2115 2351 2324 2353 2372 2502 2497 2499 2605 2607 2526 2527 2532 2541 , m2589 m2115 f2351 (m2324) m2353 m2372 f2502 f2497 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , FMFSSWMMMFDSSD, 2541 2589, 2372 2502, G1, 2, G0, 4, 6, 8
921, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2115 2351 2324 2353 2372 2502 2497 2499 2605 6117 2526 2527 2532 2541 , m2589 m2115 f2351 (m2324) m2353 m2372 f2502 f2497 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , FMFSSWMMMMDSSD, 2541 2589, 2372 2502, G1, 2, G0, 4, 6, 8
922, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2115 2351 2325 2353 2372 2502 2497 2499 2605 2607 2526 2527 2532 2541 , m2589 m2115 f2351 (f2325) m2353 m2372 f2502 f2497 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , FMMSSWMMMFDSSD, 2541 2589, 2372 2502, G1, 2, G0, 4, 6, 8
923, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2115 2351 2325 2353 2372 2502 2497 2499 2605 6117 2526 2527 2532 2541 , m2589 m2115 f2351 (f2325) m2353 m2372 f2502 f2497 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , FMMSSWMMMMDSSD, 2541 2589, 2372 2502, G1, 2, G0, 4, 6, 8
924, 2372, m, 2502, f, 2604, m, 2605, f, 2372 2360 2527 2526 2607 2605 2604 2499 2497 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 (m2604) f2499 f2497 f2502 , MFMFDHDDD, 2372 2502, 2604 2605, G3, 1, G-3, 0, 6, 3
925, 2372, m, 2502, f, 2604, m, 2605, f, 2372 2360 2527 2526 6117 2605 2604 2499 2497 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 (m2604) f2499 f2497 f2502 , MFMMDHDDD, 2372 2502, 2604 2605, G3, 1, G-3, 0, 6, 3
926, 2372, m, 2502, f, 2607, m, 6117, f, 2372 2360 2527 2526 2607 6117 2605 2499 2497 2502 , m2372 f2360 m2527 f2526 (m2607) (f6117) f2605 f2499 f2497 f2502 , MFMFWDDDD, 2372 2502, 2607 6117, G4, 0, G-4, 0, 5, 4
927, 2372, m, 2502, f, 2607, m, 6117, f, 2372 2360 2527 2526 6117 2607 2605 2499 2497 2502 , m2372 f2360 m2527 f2526 (f6117) (m2607) f2605 f2499 f2497 f2502 , MFMMHDDDD, 2372 2502, 2607 6117, G4, 0, G-4, 0, 5, 4
928, 2373, m, 2376, f, 2379, m, 2385, f, 2373 2353 2324 2352 2379 2385 2482 2604 2219 2461 2376 , m2373 m2353 (m2324) f2352 m2379 f2385 f2482 (m2604) m2219 f2461 f2376 , FFDSWMFSDD, 2373 2376, 2379 2385, G0, 2, G-1, 2, 5, 5
929, 2373, m, 2376, f, 2379, m, 2385, f, 2373 2353 2324 2352 2379 2385 2482 2605 2219 2461 2376 , m2373 m2353 (m2324) f2352 m2379 f2385 f2482 (f2605) m2219 f2461 f2376 , FFDSWMMSDD, 2373 2376, 2379 2385, G0, 2, G-1, 2, 5, 5
930, 2373, m, 2376, f, 2379, m, 2385, f, 2373 2353 2325 2352 2379 2385 2482 2604 2219 2461 2376 , m2373 m2353 (f2325) f2352 m2379 f2385 f2482 (m2604) m2219 f2461 f2376 , FMDSWMFSDD, 2373 2376, 2379 2385, G0, 2, G-1, 2, 5, 5
931, 2373, m, 2376, f, 2379, m, 2385, f, 2373 2353 2325 2352 2379 2385 2482 2605 2219 2461 2376 , m2373 m2353 (f2325) f2352 m2379 f2385 f2482 (f2605) m2219 f2461 f2376 , FMDSWMMSDD, 2373 2376, 2379 2385, G0, 2, G-1, 2, 5, 5
932, 2373, m, 2376, f, 2445, m, 2381, f, 2373 2353 2324 2352 2381 2445 2433 2436 2220 2461 2376 , m2373 m2353 (m2324) f2352 f2381 m2445 f2433 (m2436) f2220 f2461 f2376 , FFDDHMFDDD, 2373 2376, 2381 2445, G0, 2, G-1, 2, 5, 5
933, 2373, m, 2376, f, 2445, m, 2381, f, 2373 2353 2324 2352 2381 2445 2433 2437 2220 2461 2376 , m2373 m2353 (m2324) f2352 f2381 m2445 f2433 (f2437) f2220 f2461 f2376 , FFDDHMMDDD, 2373 2376, 2381 2445, G0, 2, G-1, 2, 5, 5
934, 2373, m, 2376, f, 2445, m, 2381, f, 2373 2353 2325 2352 2381 2445 2433 2436 2220 2461 2376 , m2373 m2353 (f2325) f2352 f2381 m2445 f2433 (m2436) f2220 f2461 f2376 , FMDDHMFDDD, 2373 2376, 2381 2445, G0, 2, G-1, 2, 5, 5
935, 2373, m, 2376, f, 2445, m, 2381, f, 2373 2353 2325 2352 2381 2445 2433 2437 2220 2461 2376 , m2373 m2353 (f2325) f2352 f2381 m2445 f2433 (f2437) f2220 f2461 f2376 , FMDDHMMDDD, 2373 2376, 2381 2445, G0, 2, G-1, 2, 5, 5
936, 2373, m, 2376, f, 2445, m, 2384, f, 2373 2353 2324 2352 2384 2445 2433 2436 2220 2461 2376 , m2373 m2353 (m2324) f2352 f2384 m2445 f2433 (m2436) f2220 f2461 f2376 , FFDDHMFDDD, 2373 2376, 2384 2445, G0, 2, G-1, 2, 5, 5
937, 2373, m, 2376, f, 2445, m, 2384, f, 2373 2353 2324 2352 2384 2445 2433 2437 2220 2461 2376 , m2373 m2353 (m2324) f2352 f2384 m2445 f2433 (f2437) f2220 f2461 f2376 , FFDDHMMDDD, 2373 2376, 2384 2445, G0, 2, G-1, 2, 5, 5
938, 2373, m, 2376, f, 2445, m, 2384, f, 2373 2353 2325 2352 2384 2445 2433 2436 2220 2461 2376 , m2373 m2353 (f2325) f2352 f2384 m2445 f2433 (m2436) f2220 f2461 f2376 , FMDDHMFDDD, 2373 2376, 2384 2445, G0, 2, G-1, 2, 5, 5
939, 2373, m, 2376, f, 2445, m, 2384, f, 2373 2353 2325 2352 2384 2445 2433 2437 2220 2461 2376 , m2373 m2353 (f2325) f2352 f2384 m2445 f2433 (f2437) f2220 f2461 f2376 , FMDDHMMDDD, 2373 2376, 2384 2445, G0, 2, G-1, 2, 5, 5
940, 2373, m, 2376, f, 2404, m, 2399, f, 2373 2353 2324 2356 2399 2404 2219 2461 2376 , m2373 m2353 (m2324) f2356 f2399 m2404 (m2219) f2461 f2376 , FFDDHFDD, 2373 2376, 2399 2404, G0, 2, G-1, 1, 5, 3
941, 2373, m, 2376, f, 2404, m, 2399, f, 2373 2353 2324 2356 2399 2404 2220 2461 2376 , m2373 m2353 (m2324) f2356 f2399 m2404 (f2220) f2461 f2376 , FFDDHMDD, 2373 2376, 2399 2404, G0, 2, G-1, 1, 5, 3
942, 2373, m, 2376, f, 2404, m, 2399, f, 2373 2353 2325 2356 2399 2404 2219 2461 2376 , m2373 m2353 (f2325) f2356 f2399 m2404 (m2219) f2461 f2376 , FMDDHFDD, 2373 2376, 2399 2404, G0, 2, G-1, 1, 5, 3
943, 2373, m, 2376, f, 2404, m, 2399, f, 2373 2353 2325 2356 2399 2404 2220 2461 2376 , m2373 m2353 (f2325) f2356 f2399 m2404 (f2220) f2461 f2376 , FMDDHMDD, 2373 2376, 2399 2404, G0, 2, G-1, 1, 5, 3
944, 2373, m, 2376, f, 2438, m, 2440, f, 2373 2360 2530 2798 2796 2440 2438 2436 2220 2461 2376 , m2373 f2360 f2530 (f2798) f2796 f2440 m2438 (m2436) f2220 f2461 f2376 , MMMDDHFDDD, 2373 2376, 2438 2440, G1, 2, G-2, 1, 6, 4
945, 2373, m, 2376, f, 2438, m, 2440, f, 2373 2360 2530 2798 2796 2440 2438 2437 2220 2461 2376 , m2373 f2360 f2530 (f2798) f2796 f2440 m2438 (f2437) f2220 f2461 f2376 , MMMDDHMDDD, 2373 2376, 2438 2440, G1, 2, G-2, 1, 6, 4
946, 2373, m, 2376, f, 2442, m, 2449, f, 2373 2360 2527 2803 2449 2442 2433 2436 2220 2461 2376 , m2373 f2360 (m2527) f2803 f2449 m2442 f2433 (m2436) f2220 f2461 f2376 , MFDDHMFDDD, 2373 2376, 2442 2449, G0, 2, G-1, 2, 5, 5
947, 2373, m, 2376, f, 2442, m, 2449, f, 2373 2360 2527 2803 2449 2442 2433 2437 2220 2461 2376 , m2373 f2360 (m2527) f2803 f2449 m2442 f2433 (f2437) f2220 f2461 f2376 , MFDDHMMDDD, 2373 2376, 2442 2449, G0, 2, G-1, 2, 5, 5
948, 2373, m, 2376, f, 2442, m, 2449, f, 2373 2360 2530 2803 2449 2442 2433 2436 2220 2461 2376 , m2373 f2360 (f2530) f2803 f2449 m2442 f2433 (m2436) f2220 f2461 f2376 , MMDDHMFDDD, 2373 2376, 2442 2449, G0, 2, G-1, 2, 5, 5
949, 2373, m, 2376, f, 2442, m, 2449, f, 2373 2360 2530 2803 2449 2442 2433 2437 2220 2461 2376 , m2373 f2360 (f2530) f2803 f2449 m2442 f2433 (f2437) f2220 f2461 f2376 , MMDDHMMDDD, 2373 2376, 2442 2449, G0, 2, G-1, 2, 5, 5
950, 2373, m, 2376, f, 2752, m, 2446, f, 2373 2360 2527 2526 2607 2605 2482 2752 2446 2433 2436 2220 2461 2376 , m2373 f2360 m2527 f2526 (m2607) f2605 f2482 m2752 f2446 f2433 (m2436) f2220 f2461 f2376 , MFMFDDSWMFDDD, 2373 2376, 2446 2752, G1, 3, G-1, 2, 8, 5
951, 2373, m, 2376, f, 2752, m, 2446, f, 2373 2360 2527 2526 2607 2605 2482 2752 2446 2433 2437 2220 2461 2376 , m2373 f2360 m2527 f2526 (m2607) f2605 f2482 m2752 f2446 f2433 (f2437) f2220 f2461 f2376 , MFMFDDSWMMDDD, 2373 2376, 2446 2752, G1, 3, G-1, 2, 8, 5
952, 2373, m, 2376, f, 2752, m, 2446, f, 2373 2360 2527 2526 6117 2605 2482 2752 2446 2433 2436 2220 2461 2376 , m2373 f2360 m2527 f2526 (f6117) f2605 f2482 m2752 f2446 f2433 (m2436) f2220 f2461 f2376 , MFMMDDSWMFDDD, 2373 2376, 2446 2752, G1, 3, G-1, 2, 8, 5
953, 2373, m, 2376, f, 2752, m, 2446, f, 2373 2360 2527 2526 6117 2605 2482 2752 2446 2433 2437 2220 2461 2376 , m2373 f2360 m2527 f2526 (f6117) f2605 f2482 m2752 f2446 f2433 (f2437) f2220 f2461 f2376 , MFMMDDSWMMDDD, 2373 2376, 2446 2752, G1, 3, G-1, 2, 8, 5
954, 2373, m, 2376, f, 2466, m, 2463, f, 2373 2360 2527 2526 2607 2605 2219 2463 2466 2212 2358 2511 2512 2464 2376 , m2373 f2360 m2527 f2526 (m2607) f2605 m2219 f2463 m2466 f2212 m2358 (m2511) m2512 m2464 f2376 , MFMFDSDHMFFSSD, 2373 2376, 2463 2466, G1, 3, G0, 3, 8, 6
955, 2373, m, 2376, f, 2466, m, 2463, f, 2373 2360 2527 2526 6117 2605 2219 2463 2466 2212 2358 2511 2512 2464 2376 , m2373 f2360 m2527 f2526 (f6117) f2605 m2219 f2463 m2466 f2212 m2358 (m2511) m2512 m2464 f2376 , MFMMDSDHMFFSSD, 2373 2376, 2463 2466, G1, 3, G0, 3, 8, 6
956, 2373, m, 2376, f, 2492, m, 2491, f, 2373 2360 2527 2526 2607 2605 2482 2492 2491 2210 2436 2220 2461 2376 , m2373 f2360 m2527 f2526 (m2607) f2605 f2482 m2492 f2491 m2210 (m2436) f2220 f2461 f2376 , MFMFDDSWFFDDD, 2373 2376, 2491 2492, G1, 3, G-1, 2, 8, 5
957, 2373, m, 2376, f, 2492, m, 2491, f, 2373 2360 2527 2526 2607 2605 2482 2492 2491 2210 2437 2220 2461 2376 , m2373 f2360 m2527 f2526 (m2607) f2605 f2482 m2492 f2491 m2210 (f2437) f2220 f2461 f2376 , MFMFDDSWFMDDD, 2373 2376, 2491 2492, G1, 3, G-1, 2, 8, 5
958, 2373, m, 2376, f, 2492, m, 2491, f, 2373 2360 2527 2526 6117 2605 2482 2492 2491 2210 2436 2220 2461 2376 , m2373 f2360 m2527 f2526 (f6117) f2605 f2482 m2492 f2491 m2210 (m2436) f2220 f2461 f2376 , MFMMDDSWFFDDD, 2373 2376, 2491 2492, G1, 3, G-1, 2, 8, 5
959, 2373, m, 2376, f, 2492, m, 2491, f, 2373 2360 2527 2526 6117 2605 2482 2492 2491 2210 2437 2220 2461 2376 , m2373 f2360 m2527 f2526 (f6117) f2605 f2482 m2492 f2491 m2210 (f2437) f2220 f2461 f2376 , MFMMDDSWFMDDD, 2373 2376, 2491 2492, G1, 3, G-1, 2, 8, 5
960, 2373, m, 2376, f, 2766, m, 2513, f, 2373 2353 2324 2336 2766 2513 2511 2512 2464 2376 , m2373 m2353 m2324 (m2336) m2766 f2513 (m2511) m2512 m2464 f2376 , FFFSWFSSD, 2373 2376, 2513 2766, G2, 1, G-2, 1, 5, 4
961, 2373, m, 2376, f, 2766, m, 2513, f, 2373 2353 2324 2337 2766 2513 2511 2512 2464 2376 , m2373 m2353 m2324 (f2337) m2766 f2513 (m2511) m2512 m2464 f2376 , FFMSWFSSD, 2373 2376, 2513 2766, G2, 1, G-2, 1, 5, 4
962, 2373, m, 2376, f, 2525, m, 2526, f, 2373 2360 2527 2525 2526 2607 2605 2219 2461 2376 , m2373 f2360 m2527 (m2525) f2526 (m2607) f2605 m2219 f2461 f2376 , MFFWFDSDD, 2373 2376, 2525 2526, G3, 0, G-3, 1, 4, 5
963, 2373, m, 2376, f, 2525, m, 2526, f, 2373 2360 2527 2525 2526 6117 2605 2219 2461 2376 , m2373 f2360 m2527 (m2525) f2526 (f6117) f2605 m2219 f2461 f2376 , MFFWMDSDD, 2373 2376, 2525 2526, G3, 0, G-3, 1, 4, 5
964, 2373, m, 2376, f, 2527, m, 2530, f, 2373 2360 2530 2527 2526 2607 2605 2219 2461 2376 , m2373 f2360 (f2530) m2527 f2526 (m2607) f2605 m2219 f2461 f2376 , MMHMFDSDD, 2373 2376, 2527 2530, G2, 0, G-2, 2, 3, 6
965, 2373, m, 2376, f, 2527, m, 2530, f, 2373 2360 2530 2527 2526 6117 2605 2219 2461 2376 , m2373 f2360 (f2530) m2527 f2526 (f6117) f2605 m2219 f2461 f2376 , MMHMMDSDD, 2373 2376, 2527 2530, G2, 0, G-2, 2, 3, 6
966, 2589, m, 2541, f, 2373, m, 2376, f, 2589 2115 2351 2324 2353 2373 2376 2461 2219 2605 2607 2526 2527 2532 2541 , m2589 m2115 f2351 (m2324) m2353 m2373 f2376 f2461 m2219 f2605 (m2607) f2526 m2527 m2532 f2541 , FMFSSWMFMFDSSD, 2541 2589, 2373 2376, G1, 2, G0, 4, 6, 8
967, 2589, m, 2541, f, 2373, m, 2376, f, 2589 2115 2351 2324 2353 2373 2376 2461 2219 2605 6117 2526 2527 2532 2541 , m2589 m2115 f2351 (m2324) m2353 m2373 f2376 f2461 m2219 f2605 (f6117) f2526 m2527 m2532 f2541 , FMFSSWMFMMDSSD, 2541 2589, 2373 2376, G1, 2, G0, 4, 6, 8
968, 2589, m, 2541, f, 2373, m, 2376, f, 2589 2115 2351 2325 2353 2373 2376 2461 2219 2605 2607 2526 2527 2532 2541 , m2589 m2115 f2351 (f2325) m2353 m2373 f2376 f2461 m2219 f2605 (m2607) f2526 m2527 m2532 f2541 , FMMSSWMFMFDSSD, 2541 2589, 2373 2376, G1, 2, G0, 4, 6, 8
969, 2589, m, 2541, f, 2373, m, 2376, f, 2589 2115 2351 2325 2353 2373 2376 2461 2219 2605 6117 2526 2527 2532 2541 , m2589 m2115 f2351 (f2325) m2353 m2373 f2376 f2461 m2219 f2605 (f6117) f2526 m2527 m2532 f2541 , FMMSSWMFMMDSSD, 2541 2589, 2373 2376, G1, 2, G0, 4, 6, 8
970, 2373, m, 2376, f, 2604, m, 2605, f, 2373 2360 2527 2526 2607 2605 2604 2219 2461 2376 , m2373 f2360 m2527 f2526 (m2607) f2605 (m2604) m2219 f2461 f2376 , MFMFDHSDD, 2373 2376, 2604 2605, G3, 1, G-3, 0, 6, 3
971, 2373, m, 2376, f, 2604, m, 2605, f, 2373 2360 2527 2526 6117 2605 2604 2219 2461 2376 , m2373 f2360 m2527 f2526 (f6117) f2605 (m2604) m2219 f2461 f2376 , MFMMDHSDD, 2373 2376, 2604 2605, G3, 1, G-3, 0, 6, 3
972, 2373, m, 2376, f, 2607, m, 6117, f, 2373 2360 2527 2526 2607 6117 2605 2219 2461 2376 , m2373 f2360 m2527 f2526 (m2607) (f6117) f2605 m2219 f2461 f2376 , MFMFWDSDD, 2373 2376, 2607 6117, G4, 0, G-4, 0, 5, 4
973, 2373, m, 2376, f, 2607, m, 6117, f, 2373 2360 2527 2526 6117 2607 2605 2219 2461 2376 , m2373 f2360 m2527 f2526 (f6117) (m2607) f2605 m2219 f2461 f2376 , MFMMHDSDD, 2373 2376, 2607 6117, G4, 0, G-4, 0, 5, 4
974, 2373, m, 2543, f, 2379, m, 2385, f, 2373 2353 2324 2352 2379 2385 2482 2604 2219 2461 2543 , m2373 m2353 (m2324) f2352 m2379 f2385 f2482 (m2604) m2219 f2461 f2543 , FFDSWMFSDD, 2373 2543, 2379 2385, G0, 2, G-1, 2, 5, 5
975, 2373, m, 2543, f, 2379, m, 2385, f, 2373 2353 2324 2352 2379 2385 2482 2605 2219 2461 2543 , m2373 m2353 (m2324) f2352 m2379 f2385 f2482 (f2605) m2219 f2461 f2543 , FFDSWMMSDD, 2373 2543, 2379 2385, G0, 2, G-1, 2, 5, 5
976, 2373, m, 2543, f, 2379, m, 2385, f, 2373 2353 2325 2352 2379 2385 2482 2604 2219 2461 2543 , m2373 m2353 (f2325) f2352 m2379 f2385 f2482 (m2604) m2219 f2461 f2543 , FMDSWMFSDD, 2373 2543, 2379 2385, G0, 2, G-1, 2, 5, 5
977, 2373, m, 2543, f, 2379, m, 2385, f, 2373 2353 2325 2352 2379 2385 2482 2605 2219 2461 2543 , m2373 m2353 (f2325) f2352 m2379 f2385 f2482 (f2605) m2219 f2461 f2543 , FMDSWMMSDD, 2373 2543, 2379 2385, G0, 2, G-1, 2, 5, 5
978, 2373, m, 2543, f, 2445, m, 2381, f, 2373 2353 2324 2352 2381 2445 2433 2436 2220 2461 2543 , m2373 m2353 (m2324) f2352 f2381 m2445 f2433 (m2436) f2220 f2461 f2543 , FFDDHMFDDD, 2373 2543, 2381 2445, G0, 2, G-1, 2, 5, 5
979, 2373, m, 2543, f, 2445, m, 2381, f, 2373 2353 2324 2352 2381 2445 2433 2437 2220 2461 2543 , m2373 m2353 (m2324) f2352 f2381 m2445 f2433 (f2437) f2220 f2461 f2543 , FFDDHMMDDD, 2373 2543, 2381 2445, G0, 2, G-1, 2, 5, 5
980, 2373, m, 2543, f, 2445, m, 2381, f, 2373 2353 2325 2352 2381 2445 2433 2436 2220 2461 2543 , m2373 m2353 (f2325) f2352 f2381 m2445 f2433 (m2436) f2220 f2461 f2543 , FMDDHMFDDD, 2373 2543, 2381 2445, G0, 2, G-1, 2, 5, 5
981, 2373, m, 2543, f, 2445, m, 2381, f, 2373 2353 2325 2352 2381 2445 2433 2437 2220 2461 2543 , m2373 m2353 (f2325) f2352 f2381 m2445 f2433 (f2437) f2220 f2461 f2543 , FMDDHMMDDD, 2373 2543, 2381 2445, G0, 2, G-1, 2, 5, 5
982, 2373, m, 2543, f, 2445, m, 2384, f, 2373 2353 2324 2352 2384 2445 2433 2436 2220 2461 2543 , m2373 m2353 (m2324) f2352 f2384 m2445 f2433 (m2436) f2220 f2461 f2543 , FFDDHMFDDD, 2373 2543, 2384 2445, G0, 2, G-1, 2, 5, 5
983, 2373, m, 2543, f, 2445, m, 2384, f, 2373 2353 2324 2352 2384 2445 2433 2437 2220 2461 2543 , m2373 m2353 (m2324) f2352 f2384 m2445 f2433 (f2437) f2220 f2461 f2543 , FFDDHMMDDD, 2373 2543, 2384 2445, G0, 2, G-1, 2, 5, 5
984, 2373, m, 2543, f, 2445, m, 2384, f, 2373 2353 2325 2352 2384 2445 2433 2436 2220 2461 2543 , m2373 m2353 (f2325) f2352 f2384 m2445 f2433 (m2436) f2220 f2461 f2543 , FMDDHMFDDD, 2373 2543, 2384 2445, G0, 2, G-1, 2, 5, 5
985, 2373, m, 2543, f, 2445, m, 2384, f, 2373 2353 2325 2352 2384 2445 2433 2437 2220 2461 2543 , m2373 m2353 (f2325) f2352 f2384 m2445 f2433 (f2437) f2220 f2461 f2543 , FMDDHMMDDD, 2373 2543, 2384 2445, G0, 2, G-1, 2, 5, 5
986, 2373, m, 2543, f, 2404, m, 2399, f, 2373 2353 2324 2356 2399 2404 2219 2461 2543 , m2373 m2353 (m2324) f2356 f2399 m2404 (m2219) f2461 f2543 , FFDDHFDD, 2373 2543, 2399 2404, G0, 2, G-1, 1, 5, 3
987, 2373, m, 2543, f, 2404, m, 2399, f, 2373 2353 2324 2356 2399 2404 2220 2461 2543 , m2373 m2353 (m2324) f2356 f2399 m2404 (f2220) f2461 f2543 , FFDDHMDD, 2373 2543, 2399 2404, G0, 2, G-1, 1, 5, 3
988, 2373, m, 2543, f, 2404, m, 2399, f, 2373 2353 2325 2356 2399 2404 2219 2461 2543 , m2373 m2353 (f2325) f2356 f2399 m2404 (m2219) f2461 f2543 , FMDDHFDD, 2373 2543, 2399 2404, G0, 2, G-1, 1, 5, 3
989, 2373, m, 2543, f, 2404, m, 2399, f, 2373 2353 2325 2356 2399 2404 2220 2461 2543 , m2373 m2353 (f2325) f2356 f2399 m2404 (f2220) f2461 f2543 , FMDDHMDD, 2373 2543, 2399 2404, G0, 2, G-1, 1, 5, 3
990, 2373, m, 2543, f, 2438, m, 2440, f, 2373 2360 2530 2798 2796 2440 2438 2436 2220 2461 2543 , m2373 f2360 f2530 (f2798) f2796 f2440 m2438 (m2436) f2220 f2461 f2543 , MMMDDHFDDD, 2373 2543, 2438 2440, G1, 2, G-2, 1, 6, 4
991, 2373, m, 2543, f, 2438, m, 2440, f, 2373 2360 2530 2798 2796 2440 2438 2437 2220 2461 2543 , m2373 f2360 f2530 (f2798) f2796 f2440 m2438 (f2437) f2220 f2461 f2543 , MMMDDHMDDD, 2373 2543, 2438 2440, G1, 2, G-2, 1, 6, 4
992, 2373, m, 2543, f, 2442, m, 2449, f, 2373 2360 2527 2803 2449 2442 2433 2436 2220 2461 2543 , m2373 f2360 (m2527) f2803 f2449 m2442 f2433 (m2436) f2220 f2461 f2543 , MFDDHMFDDD, 2373 2543, 2442 2449, G0, 2, G-1, 2, 5, 5
993, 2373, m, 2543, f, 2442, m, 2449, f, 2373 2360 2527 2803 2449 2442 2433 2437 2220 2461 2543 , m2373 f2360 (m2527) f2803 f2449 m2442 f2433 (f2437) f2220 f2461 f2543 , MFDDHMMDDD, 2373 2543, 2442 2449, G0, 2, G-1, 2, 5, 5
994, 2373, m, 2543, f, 2442, m, 2449, f, 2373 2360 2530 2803 2449 2442 2433 2436 2220 2461 2543 , m2373 f2360 (f2530) f2803 f2449 m2442 f2433 (m2436) f2220 f2461 f2543 , MMDDHMFDDD, 2373 2543, 2442 2449, G0, 2, G-1, 2, 5, 5
995, 2373, m, 2543, f, 2442, m, 2449, f, 2373 2360 2530 2803 2449 2442 2433 2437 2220 2461 2543 , m2373 f2360 (f2530) f2803 f2449 m2442 f2433 (f2437) f2220 f2461 f2543 , MMDDHMMDDD, 2373 2543, 2442 2449, G0, 2, G-1, 2, 5, 5
996, 2373, m, 2543, f, 2752, m, 2446, f, 2373 2360 2527 2526 2607 2605 2482 2752 2446 2433 2436 2220 2461 2543 , m2373 f2360 m2527 f2526 (m2607) f2605 f2482 m2752 f2446 f2433 (m2436) f2220 f2461 f2543 , MFMFDDSWMFDDD, 2373 2543, 2446 2752, G1, 3, G-1, 2, 8, 5
997, 2373, m, 2543, f, 2752, m, 2446, f, 2373 2360 2527 2526 2607 2605 2482 2752 2446 2433 2437 2220 2461 2543 , m2373 f2360 m2527 f2526 (m2607) f2605 f2482 m2752 f2446 f2433 (f2437) f2220 f2461 f2543 , MFMFDDSWMMDDD, 2373 2543, 2446 2752, G1, 3, G-1, 2, 8, 5
998, 2373, m, 2543, f, 2752, m, 2446, f, 2373 2360 2527 2526 6117 2605 2482 2752 2446 2433 2436 2220 2461 2543 , m2373 f2360 m2527 f2526 (f6117) f2605 f2482 m2752 f2446 f2433 (m2436) f2220 f2461 f2543 , MFMMDDSWMFDDD, 2373 2543, 2446 2752, G1, 3, G-1, 2, 8, 5
999, 2373, m, 2543, f, 2752, m, 2446, f, 2373 2360 2527 2526 6117 2605 2482 2752 2446 2433 2437 2220 2461 2543 , m2373 f2360 m2527 f2526 (f6117) f2605 f2482 m2752 f2446 f2433 (f2437) f2220 f2461 f2543 , MFMMDDSWMMDDD, 2373 2543, 2446 2752, G1, 3, G-1, 2, 8, 5
1000, 2373, m, 2543, f, 2466, m, 2463, f, 2373 2360 2527 2526 2607 2605 2219 2463 2466 2212 2358 2511 2512 2464 2543 , m2373 f2360 m2527 f2526 (m2607) f2605 m2219 f2463 m2466 f2212 m2358 (m2511) m2512 m2464 f2543 , MFMFDSDHMFFSSD, 2373 2543, 2463 2466, G1, 3, G0, 3, 8, 6
1001, 2373, m, 2543, f, 2466, m, 2463, f, 2373 2360 2527 2526 6117 2605 2219 2463 2466 2212 2358 2511 2512 2464 2543 , m2373 f2360 m2527 f2526 (f6117) f2605 m2219 f2463 m2466 f2212 m2358 (m2511) m2512 m2464 f2543 , MFMMDSDHMFFSSD, 2373 2543, 2463 2466, G1, 3, G0, 3, 8, 6
1002, 2373, m, 2543, f, 2492, m, 2491, f, 2373 2360 2527 2526 2607 2605 2482 2492 2491 2210 2436 2220 2461 2543 , m2373 f2360 m2527 f2526 (m2607) f2605 f2482 m2492 f2491 m2210 (m2436) f2220 f2461 f2543 , MFMFDDSWFFDDD, 2373 2543, 2491 2492, G1, 3, G-1, 2, 8, 5
1003, 2373, m, 2543, f, 2492, m, 2491, f, 2373 2360 2527 2526 2607 2605 2482 2492 2491 2210 2437 2220 2461 2543 , m2373 f2360 m2527 f2526 (m2607) f2605 f2482 m2492 f2491 m2210 (f2437) f2220 f2461 f2543 , MFMFDDSWFMDDD, 2373 2543, 2491 2492, G1, 3, G-1, 2, 8, 5
1004, 2373, m, 2543, f, 2492, m, 2491, f, 2373 2360 2527 2526 6117 2605 2482 2492 2491 2210 2436 2220 2461 2543 , m2373 f2360 m2527 f2526 (f6117) f2605 f2482 m2492 f2491 m2210 (m2436) f2220 f2461 f2543 , MFMMDDSWFFDDD, 2373 2543, 2491 2492, G1, 3, G-1, 2, 8, 5
1005, 2373, m, 2543, f, 2492, m, 2491, f, 2373 2360 2527 2526 6117 2605 2482 2492 2491 2210 2437 2220 2461 2543 , m2373 f2360 m2527 f2526 (f6117) f2605 f2482 m2492 f2491 m2210 (f2437) f2220 f2461 f2543 , MFMMDDSWFMDDD, 2373 2543, 2491 2492, G1, 3, G-1, 2, 8, 5
